eventID,PrecipitatingEvent,UnsafeManeuverType,FrameCount,FrameRate,EventStartFrame,EventEndFrame,VideoStart,VideoEnd,TimeseriesBegin,TimeseriesEnd,Dataset
116168907,Other vehicle ahead - stopped on roadway more than 2 seconds,4,443,15,316,433,8,450,85600,114800,train
151864811,Other vehicle ahead - slowed and stopped 2 seconds or less,4,449,15,303,366,2,450,287100,316800,train
51722162,"Other vehicle lane change - left, sideswipe threat",2,441,15,318,434,10,450,160700,189900,train
151570691,Other vehicle ahead - decelerating,4,446,15,310,423,5,450,589300,618900,train
128906464,Subject over right edge of road,5,374,15,335,442,57,430,5800,30500,train
128888725,Subject over right edge of road,5,447,15,307,391,4,450,272300,301900,train
151596598,"Subject lane change - left, sideswipe threat",0,449,15,303,341,2,450,636100,665800,validation
60633157,Other vehicle ahead - decelerating,4,444,15,310,386,6,449,68500,97900,train
116168856,Other vehicle ahead - decelerating,4,437,15,327,394,14,450,170900,199900,train
151574553,Other vehicle ahead - decelerating,4,441,15,319,356,10,450,1459600,1488800,train
151086487,Pedalcyclist/other non-motorist approaching roadway,9,448,15,308,353,4,451,500200,529900,train
29714737,Pedestrian approaching roadway,9,448,15,306,381,3,450,1710300,1739800,train
96898045,Other vehicle ahead - slowed and stopped 2 seconds or less,4,443,15,316,376,8,450,674500,703800,train
134938100,Other vehicle ahead - decelerating,4,448,15,303,416,2,449,182200,211900,test
138364350,Subject over left edge of road,5,449,15,300,357,0,448,252100,281800,train
151878873,Other vehicle entering intersection - left turn across path,3,449,15,305,337,3,451,104200,133900,train
135130226,Other vehicle ahead - slowed and stopped 2 seconds or less,4,448,15,307,390,4,451,75200,104900,train
151865106,Other vehicle lane change - left in front of subject,2,445,15,313,353,7,451,343400,372900,train
143391068,Subject vehicle backing,7,443,15,315,384,8,450,1617600,1646900,train
138077555,Other vehicle ahead - decelerating,4,446,15,308,359,4,449,258300,287900,train
128888734,Animal approaching roadway,9,447,15,305,335,3,449,1800300,1829800,train
151568452,"Other vehicle lane change - left, sideswipe threat",2,447,15,308,341,5,451,833300,862900,test
116168916,Other vehicle entering intersection - left turn across path,3,450,15,299,355,0,449,2281000,2310800,train
116168908,Other vehicle lane change - right in front of subject,2,440,15,321,391,10,449,575700,604800,validation
35333340,"Subject lane change - right, sideswipe threat",0,444,15,312,446,7,450,1275400,1304900,train
151859488,Other vehicle ahead - decelerating,4,446,15,309,378,5,450,4243300,4272800,test
151570713,"Other vehicle lane change - left, sideswipe threat",2,448,15,305,359,3,450,510200,539800,train
151587464,"Other vehicle lane change - left, sideswipe threat",2,438,15,328,357,14,451,1210900,1239900,train
31297549,Subject in intersection - turning left,1,450,15,302,367,1,450,204100,233900,train
151856682,Subject over right edge of road,5,447,15,309,367,5,451,13300,42900,train
150884031,This vehicle lost control - excessive speed,6,437,15,330,398,15,451,2401900,2430900,train
151870562,Other vehicle ahead - slowed and stopped 2 seconds or less,4,449,15,304,368,3,451,2837200,2866900,train
151590952,Other vehicle ahead - decelerating,4,447,15,309,392,5,451,499300,528900,train
151859397,Other vehicle ahead - decelerating,4,449,15,305,437,3,451,171200,200900,validation
151589625,Other vehicle ahead - decelerating,4,443,15,317,381,9,451,665700,695000,test
151568381,Other vehicle ahead - decelerating,4,445,15,313,379,7,451,1095400,1124900,validation
130441809,Other vehicle ahead - decelerating,4,444,15,313,378,7,450,804500,833800,train
151607840,Other vehicle lane change - right in front of subject,2,440,15,323,374,11,450,660700,689900,train
151568899,Subject vehicle backing,7,439,15,326,439,13,451,553800,582900,train
35257209,Subject over right edge of road,5,437,15,326,364,13,449,382900,411900,train
61426959,Other event not attributed to subject vehicle,8,440,15,321,389,11,450,608800,637900,train
136184984,"Other vehicle lane change - right, sideswipe threat",2,446,15,309,375,5,450,2102400,2131900,train
29714739,Other vehicle ahead - stopped on roadway more than 2 seconds,4,443,15,315,369,8,450,1070500,1099900,test
116592028,Other vehicle entering intersection - turning same direction,3,443,15,315,386,8,450,1085600,1114900,train
33575110,Other vehicle ahead - decelerating,4,447,15,305,375,3,449,1069200,1098800,train
151609327,Other vehicle entering intersection - turning same direction,3,447,15,307,364,4,450,441300,470900,train
151878903,Other vehicle ahead - decelerating,4,449,15,300,394,1,449,921100,950800,train
138352012,Other vehicle - backing,3,440,15,323,372,11,450,569800,598900,test
151592142,Other vehicle lane change - right in front of subject,2,446,15,310,359,5,450,657300,686800,train
61033664,Subject over right edge of road,5,439,15,323,406,12,450,894900,923900,test
151856548,Other vehicle ahead - decelerating,4,447,15,307,350,4,450,794300,823900,train
31567670,Subject in intersection - turning left,1,439,15,322,366,11,449,592800,621900,train
138229240,Subject over right edge of road,5,447,15,307,347,4,450,1350300,1379900,train
33574930,Other vehicle ahead - slowed and stopped 2 seconds or less,4,445,15,310,423,5,449,186400,215800,validation
116224303,Other vehicle ahead - decelerating,4,442,15,317,370,9,450,271600,300900,train
61109418,Subject over left edge of road,5,445,15,309,385,5,449,864400,893900,train
116168853,Other vehicle ahead - decelerating,4,439,15,323,383,12,450,347800,376900,train
138592601,Other vehicle entering intersection - left turn across path,3,448,15,305,341,3,450,124200,153900,train
61111541,This vehicle lost control - excessive speed,6,447,15,306,381,4,450,418300,447900,train
116168871,Other vehicle entering intersection - left turn across path,3,448,15,305,351,3,450,839200,868900,train
35257218,Other vehicle entering intersection - straight across path,3,438,15,326,394,13,450,118900,147800,train
151603458,Subject over left edge of road,5,449,15,302,347,2,450,819100,848800,test
151865350,Subject over right edge of road,5,446,15,311,418,6,451,1750400,1779900,validation
61109419,Subject over right edge of road,5,447,15,307,356,4,450,273300,302900,test
138351823,Subject over left edge of road,5,450,15,301,356,1,450,30100,59900,train
151859462,"Other vehicle lane change - right, sideswipe threat",2,444,15,315,368,8,451,879500,908900,train
135947111,Object in roadway,9,444,15,312,377,6,449,2199500,2228900,train
23001999,Subject vehicle ahead - decelerating,8,445,15,309,425,5,449,1126400,1155800,train
151587534,Other vehicle lane change - right in front of subject,2,447,15,309,330,5,451,1166300,1195900,train
30881807,Pedestrian in roadway,9,447,15,305,381,3,449,325300,354900,train
151568638,"Other vehicle lane change - right, sideswipe threat",2,440,15,322,391,12,451,634800,663900,train
142005195,Subject vehicle ahead - decelerating,8,450,15,301,372,1,450,215100,244900,train
151864786,Other vehicle ahead - slowed and stopped 2 seconds or less,4,447,15,307,386,4,450,395300,424900,train
135427584,Other vehicle ahead - stopped on roadway more than 2 seconds,4,446,15,311,387,6,451,38400,67900,train
138608096,Other vehicle ahead - decelerating,4,442,15,318,371,9,450,1569700,1598900,train
133190703,"Other vehicle lane change - right, sideswipe threat",2,445,15,312,357,6,450,163400,192900,train
151579596,Other vehicle entering intersection - straight across path,3,449,15,301,347,1,449,385100,414800,train
151856717,Subject over left edge of road,5,363,15,325,398,57,419,5800,29800,test
151866509,Other vehicle ahead - decelerating,4,438,15,328,383,14,451,89900,118900,train
151570548,Other vehicle ahead - decelerating,4,449,15,303,410,2,450,673100,702800,train
142049746,Other vehicle ahead - stopped on roadway more than 2 seconds,4,447,15,309,395,5,451,956300,985900,train
132371107,Subject in intersection - turning right,1,444,15,313,382,7,450,33500,62900,test
132364436,Other vehicle ahead - stopped on roadway more than 2 seconds,4,441,15,321,383,10,450,71700,100800,validation
151878828,Other vehicle ahead - slowed and stopped 2 seconds or less,4,449,15,304,352,2,450,1404100,1433800,train
151606617,Other vehicle ahead - stopped on roadway more than 2 seconds,4,442,15,316,386,9,450,1844500,1873800,test
29877177,Subject over left edge of road,5,444,15,314,417,7,450,220500,249900,train
35258326,Subject over right edge of road,5,448,15,306,361,3,450,962200,991900,test
135191338,Subject vehicle backing,7,445,15,311,433,6,450,357400,386900,train
29878397,This vehicle lost control - poor road conditions,6,443,15,315,394,8,450,226600,255900,train
151866555,Other vehicle ahead - decelerating,4,441,15,322,377,11,451,1199700,1228900,train
151574334,"Other vehicle lane change - left, sideswipe threat",2,441,15,323,390,11,451,893700,922900,train
116592021,Other vehicle ahead - decelerating,4,446,15,309,355,5,450,284400,313900,validation
132522469,Other vehicle ahead - decelerating,4,447,15,305,343,3,449,2469300,2498900,train
151573895,Other vehicle entering intersection - turning same direction,3,448,15,307,364,4,451,770300,799900,train
151573899,"Other vehicle lane change - left, sideswipe threat",2,440,15,322,415,11,450,3320700,3349900,train
116224301,Other vehicle ahead - decelerating,4,449,15,300,347,1,449,2875100,2904800,train
151568430,Other vehicle lane change - left in front of subject,2,437,15,329,374,15,451,1155900,1184900,train
29858030,Other vehicle ahead - decelerating,4,441,15,317,362,9,449,1386600,1415800,train
137038878,Other vehicle ahead - at a slower constant speed,4,441,15,320,415,10,450,624700,653900,test
151578526,Other vehicle lane change - right in front of subject,2,442,15,319,357,10,451,540600,569900,train
151610557,Other vehicle ahead - stopped on roadway more than 2 seconds,4,449,15,303,363,2,450,431100,460800,test
151568461,Other vehicle entering intersection - turning same direction,3,445,15,310,363,6,450,121400,150900,train
29880026,Other vehicle lane change - left in front of subject,2,448,15,304,330,2,449,123200,152800,test
116168909,Other vehicle ahead - slowed and stopped 2 seconds or less,4,443,15,318,369,9,451,556500,585900,train
151864947,Other vehicle entering intersection - right turn across path,3,439,15,323,388,12,450,592800,621900,validation
29730850,Other vehicle ahead - decelerating,4,438,15,324,423,13,450,1894900,1923800,test
136041495,Other vehicle ahead - stopped on roadway more than 2 seconds,4,446,15,306,362,4,449,134300,163800,train
151591148,Other vehicle lane change - right in front of subject,2,437,15,330,369,15,451,730900,759800,train
151600675,Other vehicle ahead - decelerating,4,449,15,304,367,3,451,299200,328900,train
60632655,Subject over right edge of road,5,439,15,321,400,11,449,123800,152900,validation
138630077,Other vehicle ahead - decelerating,4,441,15,319,381,10,450,350700,379900,train
31281077,Subject over right edge of road,5,439,15,322,387,11,449,796800,825900,train
151568780,Other vehicle ahead - decelerating,4,446,15,312,393,6,451,1957300,1986900,train
151570716,"Other vehicle lane change - right, sideswipe threat",2,438,15,328,369,14,451,701900,730900,train
151570802,Other vehicle lane change - left in front of subject,2,440,15,321,342,11,450,777700,806800,train
61432397,"Other vehicle lane change - right, sideswipe threat",2,446,15,308,353,4,449,10010300,10039900,train
151878813,Other vehicle ahead - stopped on roadway more than 2 seconds,4,439,15,325,450,13,451,275800,304900,train
133190019,Animal in roadway,9,447,15,305,329,3,449,712200,741800,validation
135427379,Other vehicle ahead - decelerating,4,438,15,326,413,13,450,2089900,2118900,test
151568523,Other vehicle ahead - decelerating,4,446,15,309,350,5,450,1391300,1420900,train
151568772,Other vehicle ahead - decelerating,4,442,15,317,433,9,450,527600,556800,train
29880068,Other vehicle from driveway - turning into opposite direction,3,446,15,307,401,4,449,44300,73800,train
143062653,Other vehicle from entrance to limited access highway,2,451,15,300,374,0,450,546000,575800,train
151606783,Other vehicle ahead - stopped on roadway more than 2 seconds,4,447,15,307,373,4,450,250300,279900,train
151584410,Other vehicle lane change - right in front of subject,2,441,15,321,372,11,451,1467600,1496800,train
138361495,Subject over right edge of road,5,448,15,305,362,3,450,229200,258900,test
51722161,This vehicle lost control - excessive speed,6,449,15,303,396,2,450,893200,922900,test
151574321,Object in roadway,9,436,15,328,386,15,450,442900,471800,train
143093640,Other vehicle entering intersection - left turn across path,3,443,15,317,368,9,451,32500,61900,train
151574323,Other vehicle lane change - right in front of subject,2,448,15,305,413,3,450,1115200,1144800,train
17724527,Other vehicle ahead - slowed and stopped 2 seconds or less,4,449,15,301,391,1,449,273100,302800,test
151553394,Subject over right edge of road,5,449,15,306,363,3,451,4023100,4052900,train
138077545,This vehicle lost control - excessive speed,6,443,15,316,402,8,450,571600,600900,train
116168910,Subject vehicle - end departure,5,447,15,307,406,4,450,571300,600900,train
142049717,Other vehicle lane change - right in front of subject,2,447,15,306,353,3,449,442300,471900,train
143317418,Pedalcyclist/other non-motorist in roadway,9,447,15,307,364,4,450,1986300,2015900,train
151576340,Other vehicle ahead - decelerating,4,444,15,314,454,8,451,1499500,1528900,validation
116591915,Other vehicle ahead - decelerating,4,439,15,324,412,12,450,1155800,1184900,train
138362945,Other vehicle ahead - decelerating,4,448,15,303,375,2,449,14066200,14095800,train
30883543,This vehicle lost control - poor road conditions,6,447,15,306,450,3,449,265300,294900,train
151606565,Other vehicle ahead - stopped on roadway more than 2 seconds,4,446,15,309,372,5,450,389400,418900,train
151856739,Other vehicle ahead - decelerating,4,440,15,322,396,11,450,388700,417800,train
151597674,Other vehicle ahead - decelerating,4,439,15,325,368,13,451,4144800,4173900,train
151581522,Other vehicle lane change - right in front of subject,2,441,15,320,394,10,450,5267700,5296900,train
128888419,Subject vehicle - end departure,5,441,15,318,381,9,449,260700,289900,test
128906316,Subject over right edge of road,5,440,15,320,376,10,449,255700,284900,train
116224307,Other vehicle ahead - decelerating,4,438,15,326,378,13,450,493900,522900,train
128888727,Other vehicle ahead - decelerating,4,438,15,324,390,12,449,793900,822900,train
133297583,"Other vehicle lane change - left, sideswipe threat",2,448,15,304,351,2,449,267200,296800,train
151864988,Other vehicle ahead - decelerating,4,440,15,325,401,12,451,18700,47900,test
151586128,Other vehicle lane change - right in front of subject,2,446,15,310,387,6,451,696400,725900,validation
151586564,Subject lane change - right in front of vehicle,0,442,15,320,346,10,451,702600,731900,validation
132699659,Subject vehicle - end departure,7,444,15,315,384,7,450,292500,321900,test
151864908,Other vehicle ahead - slowed and stopped 2 seconds or less,4,449,15,301,366,1,449,6332100,6361800,train
151568494,Other vehicle ahead - decelerating,4,447,15,307,352,4,450,307200,336800,train
51722200,This vehicle lost control - excessive speed,6,438,15,326,446,13,450,103900,132900,train
115730582,Other vehicle ahead - decelerating,4,449,15,303,366,2,450,1213200,1242900,train
31577996,Other vehicle lane change - left in front of subject,2,444,15,313,373,7,450,756500,785900,train
151854756,Other vehicle ahead - decelerating,4,446,15,310,377,6,451,1286400,1315900,train
151856753,Subject over left edge of road,5,444,15,315,351,8,451,170500,199900,train
151569240,Other vehicle ahead - decelerating,4,437,15,330,430,15,451,875900,904900,train
138351822,Other vehicle ahead - decelerating,4,446,15,307,412,4,449,647400,676900,train
116592025,Subject vehicle - end departure,5,448,15,302,417,2,449,130200,159900,train
151574061,Pedestrian approaching roadway,9,439,15,326,364,13,451,554800,583900,train
135187340,Subject vehicle backing,7,448,15,303,400,2,449,1382200,1411900,train
76264678,Other vehicle ahead - decelerating,4,442,15,316,391,8,449,852500,881800,train
135427633,Subject over right edge of road,5,441,15,319,408,10,450,35700,64900,train
151854740,Other vehicle ahead - decelerating,4,444,15,315,369,8,451,740500,769900,train
133190051,Subject vehicle ahead - decelerating,8,443,15,316,429,8,450,1370500,1399900,train
128906322,Subject in intersection - turning left,1,446,15,310,386,5,450,408300,437900,train
151553151,Subject vehicle backing,7,447,15,309,334,5,451,1292300,1321900,train
151859487,Other vehicle ahead - decelerating,4,444,15,313,407,7,450,2863500,2892900,train
29712221,Animal approaching roadway,9,440,15,319,377,10,449,200700,229900,train
151574550,Other vehicle - traveling in opposite direction,3,447,15,307,385,4,450,729300,758900,train
128888501,Subject vehicle ahead - decelerating,8,439,15,323,454,12,450,3411800,3440800,train
151878855,Other vehicle - making U-turn,3,443,15,316,371,8,450,656500,685800,train
60632630,Subject over left edge of road,5,440,15,321,422,11,450,29800,58900,train
29877331,Other vehicle entering intersection - left turn across path,3,439,15,324,388,12,450,203800,232900,train
61211782,Subject over left edge of road,5,439,15,322,399,11,449,2250800,2279900,train
151574322,Pedestrian in roadway,9,443,15,316,401,9,451,84500,113900,train
151596582,Subject lane change - right behind vehicle,0,448,15,306,359,3,450,788200,817800,train
142005177,Other vehicle ahead - decelerating,4,444,15,315,355,8,451,264500,293900,train
151550488,Other vehicle entering intersection - turning same direction,3,449,15,305,372,3,451,350100,379900,train
151573020,Other vehicle ahead - slowed and stopped 2 seconds or less,4,440,15,323,352,12,451,354800,383900,train
134925910,Other vehicle ahead - decelerating,4,439,15,323,446,12,450,963800,992900,train
151569066,Subject lane change - left behind vehicle,0,447,15,308,378,5,451,941300,970900,train
151587525,Other vehicle lane change - right in front of subject,2,441,15,319,356,10,450,529600,558800,train
142005162,Other vehicle ahead - decelerating,4,448,15,305,368,3,450,90300,119900,train
151570546,"Other vehicle lane change - right, sideswipe threat",2,447,15,302,340,2,448,902100,931700,validation
138364335,Animal in roadway,9,443,15,313,366,7,449,125500,154900,test
138351710,Other vehicle entering intersection - straight across path,3,443,15,316,383,8,450,234500,263900,train
151568810,Other vehicle ahead - decelerating,4,442,15,317,358,9,450,6317600,6346800,train
151591694,Animal in roadway,9,449,15,302,354,2,450,1821100,1850800,train
128906360,Other vehicle entering intersection - turning same direction,3,444,15,311,424,6,449,389500,418900,validation
151865088,Other vehicle ahead - decelerating,4,437,15,327,451,14,450,10190900,10219900,train
151894404,This vehicle lost control - other cause,6,439,15,325,372,13,451,10282800,10311900,train
151865017,Other vehicle ahead - decelerating,4,449,15,303,358,2,450,672100,701800,train
151568538,Other vehicle lane change - left in front of subject,2,443,15,317,362,9,451,163600,192900,train
151587818,"Other vehicle lane change - left, sideswipe threat",2,446,15,311,353,6,451,66300,95900,train
64646323,Other vehicle entering intersection - turning same direction,3,443,15,315,398,8,450,830600,859900,train
151589161,Other vehicle entering intersection - turning same direction,3,444,15,316,363,8,451,1210500,1239900,test
134948167,Other vehicle ahead - decelerating,4,439,15,322,393,11,449,315800,344900,train
151866553,Subject over left edge of road,5,344,15,306,349,57,400,5800,28500,train
151878891,"Other vehicle lane change - right, sideswipe threat",2,449,15,304,350,3,451,1021100,1050900,train
151878892,Other vehicle entering intersection - straight across path,3,448,15,306,343,4,451,98300,127900,train
151610518,Other vehicle ahead - decelerating,4,446,15,310,382,5,450,382300,411900,train
29884166,Subject in intersection - turning left,1,445,15,311,384,6,450,272400,301800,train
61211851,Subject vehicle ahead - decelerating,8,447,15,307,408,4,450,987300,1016800,test
134948135,Other vehicle lane change - left in front of subject,2,447,15,304,367,3,449,2181200,2210800,validation
138303404,Subject over right edge of road,5,447,15,307,376,4,450,80300,109900,train
150882983,Subject over right edge of road,5,438,15,325,400,12,449,514800,543800,validation
116224314,Subject over left edge of road,5,444,15,311,432,6,449,2869500,2898900,train
151859390,Other vehicle lane change - left in front of subject,2,449,15,302,392,2,450,2215100,2244800,train
150780308,Object in roadway,9,445,15,312,340,6,450,1350400,1379900,train
143062691,Other vehicle ahead - decelerating,4,447,15,309,353,5,451,686300,715900,train
151611073,Animal in roadway,9,446,15,308,410,5,450,53300,82800,train
116591904,Other vehicle ahead - decelerating,4,448,15,303,372,2,449,111100,140800,validation
29884787,Other vehicle lane change - left in front of subject,2,447,15,307,361,4,450,93300,122900,train
29714779,Subject vehicle - end departure,5,446,15,307,409,4,449,2521300,2550800,train
29884169,Other vehicle ahead - stopped on roadway more than 2 seconds,4,449,15,298,356,0,448,934100,963800,validation
151856536,"Subject lane change - right, sideswipe threat",0,442,15,320,376,10,451,1829600,1858900,train
61114303,Subject over right edge of road,5,446,15,307,385,4,449,59300,88900,test
143062661,Other vehicle lane change - right in front of subject,2,445,15,309,355,5,449,325400,354800,validation
151864817,Subject over right edge of road,5,445,15,312,378,6,450,255400,284900,train
138591528,Other vehicle ahead - decelerating,4,441,15,320,434,10,450,123600,152800,train
132905165,Other vehicle ahead - decelerating,4,443,15,316,420,8,450,136500,165900,train
151859854,Other vehicle ahead - decelerating,4,446,15,311,382,6,451,4886300,4915900,test
35449255,Other vehicle ahead - decelerating,4,448,15,305,401,3,450,136200,165900,validation
151568600,Other vehicle lane change - right in front of subject,2,440,15,321,365,11,450,727700,756900,train
151574066,"Other vehicle lane change - right, sideswipe threat",2,440,15,323,358,12,451,628700,657900,train
142593199,Other vehicle from entrance to limited access highway,2,448,15,306,386,3,450,1113200,1142800,train
51722182,Other vehicle ahead - decelerating,4,440,15,323,380,11,450,816700,845900,test
151581404,Other vehicle ahead - decelerating,4,440,15,323,399,12,451,1297800,1326900,train
143320635,Other vehicle ahead - decelerating,4,439,15,324,420,12,450,393800,422900,train
116591909,Other vehicle ahead - slowed and stopped 2 seconds or less,4,446,15,308,426,5,450,3373400,3402900,train
138364467,Subject over right edge of road,5,437,15,327,369,14,450,136900,165900,train
116168855,Other vehicle ahead - decelerating,4,450,15,300,395,0,449,3168100,3197800,train
143083785,"Other vehicle lane change - left, sideswipe threat",2,439,15,326,359,13,451,75800,104900,train
151866530,Other vehicle ahead - decelerating,4,443,15,318,370,9,451,479600,508900,train
150716970,Other vehicle lane change - left in front of subject,2,446,15,311,380,6,451,688400,717900,train
151581527,Other vehicle ahead - decelerating,4,442,15,319,396,10,451,1467600,1496900,train
151864951,Other vehicle ahead - slowed and stopped 2 seconds or less,4,438,15,328,396,14,451,1130900,1159800,train
61033676,Subject over right edge of road,5,443,15,316,365,8,450,211500,240800,train
142432351,Subject in intersection - turning left,1,443,15,317,352,9,451,31600,60900,train
151859872,"Other vehicle lane change - left, sideswipe threat",2,449,15,306,352,3,451,803100,832900,train
151578822,Other vehicle lane change - right in front of subject,2,449,15,303,388,2,450,1977100,2006800,train
61211850,Subject in intersection - turning right,1,445,15,309,373,5,449,779400,808800,train
151864792,Other vehicle ahead - slowed and stopped 2 seconds or less,4,446,15,308,342,5,450,1315400,1344900,train
135427586,Subject over right lane line,5,444,15,313,387,7,450,1459500,1488800,train
151337259,Subject over right edge of road,5,446,15,308,377,5,450,217400,246900,validation
51722165,Other vehicle lane change - right in front of subject,2,439,15,323,376,12,450,553900,582900,train
142411917,"Other vehicle lane change - right, sideswipe threat",2,448,15,305,358,3,450,647200,676900,validation
51722143,Other vehicle ahead - decelerating,4,441,15,320,431,10,450,831700,860900,test
142401024,Other vehicle lane change - right in front of subject,2,439,15,323,372,12,450,384800,413800,train
30882460,Other vehicle entering intersection - left turn across path,3,449,15,301,376,1,449,9100,38800,train
151553896,Subject vehicle - end departure,7,446,15,311,412,6,451,227400,256900,train
51722142,Other vehicle ahead - decelerating,4,443,15,315,429,8,450,483500,512900,train
142007558,Other vehicle lane change - left in front of subject,2,447,15,308,331,4,450,1016300,1045900,validation
51722144,Other vehicle lane change - right in front of subject,2,443,15,315,350,8,450,613500,642900,train
131821513,Other vehicle ahead - slowed and stopped 2 seconds or less,4,449,15,301,398,1,449,20100,49800,validation
150883902,Subject vehicle backing,7,450,15,301,375,1,450,93100,122900,train
151865050,Subject lane change - left behind vehicle,0,443,15,317,401,9,451,626600,655900,train
130473602,Other vehicle ahead - decelerating,4,448,15,302,336,2,449,253200,282800,train
142351429,"Other vehicle lane change - left, sideswipe threat",2,450,15,303,384,2,451,542000,571800,train
116168857,This vehicle lost control - other cause,6,447,15,305,347,3,449,63300,92900,train
151854771,Other vehicle ahead - decelerating,4,444,15,315,395,8,451,878500,907900,validation
51722164,Other vehicle lane change - right in front of subject,2,443,15,314,365,7,449,1115500,1144900,train
151597679,"Other vehicle lane change - right, sideswipe threat",2,438,15,326,367,13,450,515900,544900,train
61033673,Subject over right edge of road,5,438,15,325,385,13,450,6900,35900,train
143062590,Other vehicle entering intersection - straight across path,3,448,15,306,344,4,451,196300,225900,train
151588184,Other vehicle ahead - decelerating,4,448,15,308,402,4,451,1731200,1760900,train
151587475,Animal in roadway,9,449,15,305,353,3,451,142200,171900,train
61386941,Subject over right edge of road,5,448,15,304,383,3,450,289200,318900,train
29750786,Animal approaching roadway,9,442,15,317,339,9,450,166600,195900,train
29714718,Subject over left edge of road,5,438,15,324,366,13,450,12900,41800,test
143062747,Subject over right edge of road,5,449,15,303,382,2,450,954200,983900,train
151878886,Other vehicle entering intersection - straight across path,3,448,15,307,343,4,451,19300,48900,train
132522474,Other vehicle entering intersection - straight across path,3,448,15,306,350,3,450,307200,336800,validation
151865076,Subject over right edge of road,5,252,15,214,282,57,308,5800,22400,train
30883541,Other vehicle entering intersection - right turn across path,3,444,15,312,403,6,449,456500,485900,train
61211785,Subject over right edge of road,5,426,15,275,322,0,425,572000,600200,train
116163180,Subject vehicle - end departure,5,439,15,321,414,11,449,911800,940800,train
151863137,Other vehicle ahead - decelerating,4,440,15,323,346,12,451,2933700,2962900,train
29859072,Subject over left edge of road,5,438,15,324,454,12,449,179800,208800,train
151574088,"Other vehicle lane change - left, sideswipe threat",2,442,15,319,348,10,451,465600,494800,train
29714736,Other vehicle ahead - stopped on roadway more than 2 seconds,4,439,15,322,369,12,450,19247000,19276000,train
138236372,This vehicle lost control - excessive speed,6,442,15,316,430,8,449,39500,68800,train
29859128,Subject in intersection - turning left,1,447,15,308,435,4,450,1080300,1109900,train
151568652,Other vehicle from driveway - turning into same direction,3,449,15,304,400,3,451,1352200,1381900,train
61426779,Other vehicle ahead - decelerating,4,449,15,300,397,1,449,747100,776800,train
151856622,"Other vehicle lane change - left, sideswipe threat",2,446,15,311,341,6,451,1226400,1255900,train
151587539,Other vehicle ahead - stopped on roadway more than 2 seconds,4,449,15,304,371,3,451,36200,65900,train
151568580,"Subject lane change - left, sideswipe threat",0,443,15,316,376,9,451,1676500,1705900,test
151568778,Other vehicle ahead - decelerating,4,448,15,307,358,4,451,799200,828800,train
116163025,Subject over left edge of road,5,443,15,315,398,8,450,607600,636900,validation
151568535,Other vehicle ahead - decelerating,4,449,15,303,423,2,450,1669100,1698800,train
151569725,Other vehicle ahead - decelerating,4,448,15,305,390,3,450,642200,671800,test
61114480,Subject over right edge of road,5,440,15,320,387,10,449,645700,674800,train
30879263,Other vehicle ahead - slowed and stopped 2 seconds or less,4,442,15,317,422,9,450,1753600,1782900,train
138077496,Other vehicle ahead - stopped on roadway more than 2 seconds,4,444,15,312,391,6,449,585400,614800,train
151600335,Other vehicle ahead - decelerating,4,443,15,317,418,9,451,135500,164900,train
135110882,Subject over right edge of road,5,438,15,323,380,12,449,576800,605800,train
151578527,Other vehicle lane change - right in front of subject,2,450,15,303,344,2,451,674100,703800,train
61111540,Subject over right edge of road,5,437,15,328,425,14,450,145900,174900,train
151859895,Other vehicle ahead - decelerating,4,446,15,312,367,6,451,552300,581900,train
33994002,Other vehicle ahead - stopped on roadway more than 2 seconds,4,443,15,316,400,8,450,251600,280800,train
150717191,Other vehicle entering intersection - turning onto opposite direction,3,441,15,321,356,11,451,6600,35800,train
150714401,Other vehicle ahead - decelerating,4,446,15,310,399,5,450,387300,416900,train
135877899,Other vehicle ahead - decelerating,4,442,15,318,436,9,450,185500,214800,test
142029930,Other vehicle ahead - decelerating,4,443,15,315,426,8,450,1946500,1975900,train
151590876,Other vehicle lane change - right in front of subject,2,449,15,305,399,3,451,500100,529900,train
61111555,Subject vehicle - end departure,7,445,15,311,445,6,450,79400,108900,train
116594163,Subject over right edge of road,5,293,15,255,347,57,349,5800,25100,train
128906365,Other vehicle ahead - decelerating,4,438,15,323,407,12,449,39800,68800,validation
134035062,This vehicle lost control - excessive speed,6,444,15,312,370,7,450,560500,589900,test
132364437,Other vehicle ahead - slowed and stopped 2 seconds or less,4,448,15,302,397,2,449,394200,423900,train
142476844,Other vehicle entering intersection - turning same direction,3,449,15,306,337,3,451,417200,446900,train
151861957,Animal approaching roadway,9,439,15,325,357,13,451,139800,168900,train
134175766,Subject over right edge of road,5,446,15,309,390,5,450,342400,371900,train
151878811,Other vehicle entering intersection - turning same direction,3,448,15,304,325,3,450,66200,95900,train
151865142,"Other vehicle lane change - left, sideswipe threat",2,244,15,211,258,57,300,5800,21900,train
29858014,"Other vehicle lane change - right, sideswipe threat",2,438,15,324,386,12,449,1517800,1546800,train
116592037,Subject over right edge of road,5,442,15,318,448,9,450,145600,174900,train
96898047,Other vehicle lane change - right in front of subject,2,443,15,313,377,7,449,131500,160800,train
76264690,Animal in roadway,9,448,15,300,341,1,448,106100,135700,train
142486494,Other vehicle lane change - left in front of subject,2,440,15,324,355,12,451,204700,233800,train
